"outcome","treated_iso3c","treated_country","pre_rmspe","post_rmspe","rmspe_ratio","avg_post_gap","avg_abs_post_gap","n_units_in_reference_distribution","placebo_rank_pvalue","outcome_label"
"exports_gdp","BFA","Burkina Faso",2.59870058384353,6.20754046086548,2.3887093801643,-5.95842158533124,5.95842158533124,12,0.0833333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","CAF","Central African Republic",2.35827350955678,13.5092207882819,5.72843681343004,-12.4497160268706,12.4497160268706,12,0.0833333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","NER","Niger",4.10691856496433,10.4035989280172,2.53318851188557,-9.98529650401779,9.98529650401779,12,0.0833333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","SEN","Senegal",2.0318605871888,6.55955655314001,3.22834971774099,-5.64862911375792,5.64862911375792,12,0.0833333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","TCD","Chad",2.77802437687566,20.3014520303595,7.30787396948323,14.0960343803624,16.9255939641959,12,0.0833333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","CMR","Cameroon",4.22842538240297,9.23274271946445,2.1834942997664,-8.49567047286509,8.49567047286509,12,0.166666666666667,"Exports of goods and services (% of GDP)"
"exports_gdp","BEN","Benin",3.36191065479869,6.41770122522843,1.90894461043098,-6.06026660709454,6.06026660709454,12,0.25,"Exports of goods and services (% of GDP)"
"exports_gdp","MLI","Mali",1.64478925164136,2.33705700914196,1.42088538504843,0.502886838909805,1.97306769529429,12,0.333333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","TGO","Togo",9.1884659068201,12.3839325011306,1.34776932588264,-12.3162064821569,12.3162064821569,12,0.333333333333333,"Exports of goods and services (% of GDP)"
"exports_gdp","COG","Republic of Congo",10.8910823852652,12.1192444157557,1.11276767423523,12.0211838762337,12.0211838762337,12,0.5,"Exports of goods and services (% of GDP)"
"exports_gdp","CIV","Côte d'Ivoire",5.07920888445351,4.14757531871097,0.816579001388565,-4.05599805351148,4.05599805351148,12,0.75,"Exports of goods and services (% of GDP)"
"exports_gdp","GAB","Gabon",9.94954853756496,5.52629947166662,0.55543218376209,-0.173851570220952,4.98740171231066,12,0.75,"Exports of goods and services (% of GDP)"
