"COUNTRY.ID","INDICATOR.ID","COUNTERPART_COUNTRY.ID","TIME_PERIOD","OBS_VALUE"
"BWA","MG_CIF_USD","G001","2000","2081.583938"
"BWA","MG_CIF_USD","G001","2001","1812.534701"
"BWA","MG_CIF_USD","G001","2002","3375.038142"
"BWA","MG_CIF_USD","G001","2003","3966.735239"
"BWA","MG_CIF_USD","G001","2004","3238.544674"
"BWA","MG_CIF_USD","G001","2005","3165.723133"
"BWA","MG_CIF_USD","G001","2006","3055.952689"
"BWA","MG_CIF_USD","G001","2007","3991.517682"
"BWA","MG_CIF_USD","G001","2008","5216.206572"
"BWA","MG_CIF_USD","G001","2009","4734.178275"
"BWA","MG_CIF_USD","G001","2010","5153.476733"
"BWA","MG_CIF_USD","G001","2011","8376.490853"
"BWA","MG_CIF_USD","G001","2012","10363.863102"
"BWA","MG_CIF_USD","G001","2013","9552.196787"
"BWA","MG_CIF_USD","G001","2014","9220.14167"
"BWA","MG_CIF_USD","G001","2015","8110.704868"
"BWA","MG_CIF_USD","G001","2016","6155.943338"
"BWA","MG_CIF_USD","G001","2017","5372.565823"
"BWA","MG_CIF_USD","G001","2018","6275.831234"
"BWA","MG_CIF_USD","G001","2019","6422.252901"
"LCA","MG_CIF_USD","G163","1981","2.948"
"LCA","MG_CIF_USD","G163","1982","4.059"
"LCA","MG_CIF_USD","G163","1983","1.848"
"LCA","MG_CIF_USD","G163","1984","3.113"
"LCA","MG_CIF_USD","G163","1985","5.599"
"LCA","MG_CIF_USD","G163","1986","9.757"
"LCA","MG_CIF_USD","G163","1987","10.846"
"LCA","MG_CIF_USD","G163","1988","11.74786238500961"
"LCA","MG_CIF_USD","G163","1989","21.37751466937864"
"LCA","MG_CIF_USD","G163","1990","15.58858244126035"
"LCA","MG_CIF_USD","G163","1991","21.59877936774916"
"LCA","MG_CIF_USD","G163","1992","24.19229629629627"
"LCA","MG_CIF_USD","G163","1993","20.1978148148148"
"LCA","MG_CIF_USD","G163","1994","19.9009925925926"
"LCA","MG_CIF_USD","G163","1995","23.49953999999999"
"LCA","MG_CIF_USD","G163","1996","23.9284937037037"
"LCA","MG_CIF_USD","G163","1997","28.95473851851855"
"LCA","MG_CIF_USD","G163","1998","31.3637037037037"
"LCA","MG_CIF_USD","G163","1999","20.31814814814814"
"LCA","MG_CIF_USD","G163","2000","30.305929"
"LCA","MG_CIF_USD","G163","2001","17.711094"
"LCA","MG_CIF_USD","G163","2002","19.828246"
"LCA","MG_CIF_USD","G163","2003","28.319114"
"LCA","MG_CIF_USD","G163","2004","35.322767"
"LCA","MG_CIF_USD","G163","2005","35.674507"
"LCA","MG_CIF_USD","G163","2006","35.800882"
"LCA","MG_CIF_USD","G163","2007","33.547433"
"LCA","MG_CIF_USD","G163","2008","26.510226"
"LCA","MG_CIF_USD","G163","2009","27.95035"
"LCA","MG_CIF_USD","G163","2010","30.030844"
"LCA","MG_CIF_USD","G163","2011","35.372059"
"LCA","MG_CIF_USD","G163","2012","50.273499"
"LCA","MG_CIF_USD","G163","2013","29.412672"
"LCA","MG_CIF_USD","G163","2014","33.894439"
"LCA","MG_CIF_USD","G163","2015","27.178052"
"LCA","MG_CIF_USD","G163","2016","47.232772"
"LCA","MG_CIF_USD","G163","2017","49.318004"
"LCA","MG_CIF_USD","G163","2018","36.402735"
"LCA","MG_CIF_USD","G163","2019","38.281596"
"TCD","MG_CIF_USD","G163","1981","28.292"
"TCD","MG_CIF_USD","G163","1982","35.563"
"TCD","MG_CIF_USD","G163","1983","42.383"
"TCD","MG_CIF_USD","G163","1984","61.798"
"TCD","MG_CIF_USD","G163","1985","83.688"
"TCD","MG_CIF_USD","G163","1986","77.22"
"TCD","MG_CIF_USD","G163","1987","93.511"
"TCD","MG_CIF_USD","G163","1988","78.30265951284935"
"TCD","MG_CIF_USD","G163","1989","96.01746757319077"
"TCD","MG_CIF_USD","G163","1990","105.1597140512226"
"TCD","MG_CIF_USD","G163","1991","111.1967762212667"
"TCD","MG_CIF_USD","G163","1992","110.2755981090111"
"TCD","MG_CIF_USD","G163","1993","75.5669631168966"
"TCD","MG_CIF_USD","G163","1994","68.85157866339575"
"TCD","MG_CIF_USD","G163","1995","100.3946965962045"
"TCD","MG_CIF_USD","G163","1996","112.8987206019557"
"TCD","MG_CIF_USD","G163","1997","78.36604608894532"
"TCD","MG_CIF_USD","G163","1998","94.55256785418949"
"TCD","MG_CIF_USD","G163","1999","69.85359011869294"
"TCD","MG_CIF_USD","G163","2000","77.461294"
"TCD","MG_CIF_USD","G163","2001","145.897394"
"TCD","MG_CIF_USD","G163","2002","203.155712"
"TCD","MG_CIF_USD","G163","2003","152.751757"
"TCD","MG_CIF_USD","G163","2004","195.7349"
"TCD","MG_CIF_USD","G163","2005","211.827989"
"TCD","MG_CIF_USD","G163","2006","190.618798"
"TCD","MG_CIF_USD","G163","2007","257.047065"
"TCD","MG_CIF_USD","G163","2008","298.844336"
"TCD","MG_CIF_USD","G163","2009","352.059534"
"TCD","MG_CIF_USD","G163","2010","360.728262"
"TCD","MG_CIF_USD","G163","2011","353.317657"
"TCD","MG_CIF_USD","G163","2012","320.40257"
"TCD","MG_CIF_USD","G163","2013","361.819588"
"TCD","MG_CIF_USD","G163","2014","576.421452"
"TCD","MG_CIF_USD","G163","2015","332.996126"
"TCD","MG_CIF_USD","G163","2016","236.486812"
"TCD","MG_CIF_USD","G163","2017","180.706998"
"TCD","MG_CIF_USD","G163","2018","210.361831"
"TCD","MG_CIF_USD","G163","2019","199.345498"
"MLI","XG_FOB_USD","G163","1980","53.412"
"MLI","XG_FOB_USD","G163","1981","40.386"
"MLI","XG_FOB_USD","G163","1982","58.386"
"MLI","XG_FOB_USD","G163","1983","62.26363636363643"
"MLI","XG_FOB_USD","G163","1984","73.6454545454546"
"MLI","XG_FOB_USD","G163","1985","66.58939314253261"
"MLI","XG_FOB_USD","G163","1986","117.7516006501984"
"MLI","XG_FOB_USD","G163","1987","16.566"
"MLI","XG_FOB_USD","G163","1988","53.17108667864901"
"MLI","XG_FOB_USD","G163","1989","62.61608970183413"
"MLI","XG_FOB_USD","G163","1990","88.32858197349147"
"MLI","XG_FOB_USD","G163","1991","84.56182562115591"
"MLI","XG_FOB_USD","G163","1992","93.4760794840519"
"MLI","XG_FOB_USD","G163","1993","68.67158867297335"
"MLI","XG_FOB_USD","G163","1994","85.42375428838478"
"MLI","XG_FOB_USD","G163","1995","76.42429713077308"
"MLI","XG_FOB_USD","G163","1996","92.75253041369153"
"MLI","XG_FOB_USD","G163","1997","82.6475461859521"
"MLI","XG_FOB_USD","G163","1998","99.40608255981897"
"MLI","XG_FOB_USD","G163","1999","66.21297209886182"
"MLI","XG_FOB_USD","G163","2000","12.905433"
"MLI","XG_FOB_USD","G163","2001","90.804154"
"MLI","XG_FOB_USD","G163","2002","198.262274"
"MLI","XG_FOB_USD","G163","2003","117.014509"
"MLI","XG_FOB_USD","G163","2004","86.025042"
"MLI","XG_FOB_USD","G163","2005","61.537514"
"MLI","XG_FOB_USD","G163","2006","41.460622"
"MLI","XG_FOB_USD","G163","2007","57.027094"
"MLI","XG_FOB_USD","G163","2008","73.877988"
"MLI","XG_FOB_USD","G163","2009","67.084986"
"MLI","XG_FOB_USD","G163","2010","161.257873"
"MLI","XG_FOB_USD","G163","2011","63.717935"
"MLI","XG_FOB_USD","G163","2012","62.580529"
"MLI","XG_FOB_USD","G163","2013","69.149141"
"MLI","XG_FOB_USD","G163","2014","61.845014"
"MLI","XG_FOB_USD","G163","2015","59.254252"
"MLI","XG_FOB_USD","G163","2016","61.154445"
"MLI","XG_FOB_USD","G163","2017","37.344921"
"MLI","XG_FOB_USD","G163","2018","61.788468"
"MLI","XG_FOB_USD","G163","2019","55.398346"
"BTN","MG_CIF_USD","G163","2000","11.253737"
"BTN","MG_CIF_USD","G163","2001","8.091131"
"BTN","MG_CIF_USD","G163","2002","6.498702"
"BTN","MG_CIF_USD","G163","2003","9.078958"
"BTN","MG_CIF_USD","G163","2004","93.994045"
"BTN","MG_CIF_USD","G163","2005","13.296423"
"BTN","MG_CIF_USD","G163","2006","9.290687"
"BTN","MG_CIF_USD","G163","2007","12.767454"
"BTN","MG_CIF_USD","G163","2008","12.887223"
"BTN","MG_CIF_USD","G163","2009","16.57002"
"BTN","MG_CIF_USD","G163","2010","21.693903"
"BTN","MG_CIF_USD","G163","2011","44.763816"
"BTN","MG_CIF_USD","G163","2012","47.334334"
"BTN","MG_CIF_USD","G163","2013","51.913712"
"BTN","MG_CIF_USD","G163","2014","40.016293"
"BTN","MG_CIF_USD","G163","2015","103.532036"
"BTN","MG_CIF_USD","G163","2016","24.400807"
"BTN","MG_CIF_USD","G163","2017","18.709928"
"BTN","MG_CIF_USD","G163","2018","13.999785"
"BTN","MG_CIF_USD","G163","2019","30.979151"
"DMA","MG_CIF_USD","G163","1980","1.092"
"DMA","MG_CIF_USD","G163","1981","5.324"
"DMA","MG_CIF_USD","G163","1982","1.839"
"DMA","MG_CIF_USD","G163","1983","2.318"
"DMA","MG_CIF_USD","G163","1984","3.392284075330476"
"DMA","MG_CIF_USD","G163","1985","3.463794075356963"
"DMA","MG_CIF_USD","G163","1986","3.562529259918989"
"DMA","MG_CIF_USD","G163","1987","4.1257762962963"
"DMA","MG_CIF_USD","G163","1988","5.531669999999995"
"DMA","MG_CIF_USD","G163","1989","8.425064814814804"
"DMA","MG_CIF_USD","G163","1990","8.978646666666669"
"DMA","MG_CIF_USD","G163","1991","8.320592592592593"
"DMA","MG_CIF_USD","G163","1992","6.143763065428735"
"DMA","MG_CIF_USD","G163","1993","7.110727161640268"
"DMA","MG_CIF_USD","G163","1994","6.19064777777778"
"DMA","MG_CIF_USD","G163","1995","14.17773185185186"
"DMA","MG_CIF_USD","G163","1996","7.56820888888889"
"DMA","MG_CIF_USD","G163","1997","7.532222222222227"
"DMA","MG_CIF_USD","G163","1998","8.694814814814818"
"DMA","MG_CIF_USD","G163","1999","8.487037037037038"
"DMA","MG_CIF_USD","G163","2000","9.323332"
"DMA","MG_CIF_USD","G163","2001","6.877404"
"DMA","MG_CIF_USD","G163","2002","6.114375"
"DMA","MG_CIF_USD","G163","2003","7.17768"
"DMA","MG_CIF_USD","G163","2004","11.655653"
"DMA","MG_CIF_USD","G163","2005","8.732216"
"DMA","MG_CIF_USD","G163","2006","11.160051"
"DMA","MG_CIF_USD","G163","2007","10.918488"
"DMA","MG_CIF_USD","G163","2008","10.376648"
"DMA","MG_CIF_USD","G163","2009","14.910388"
"DMA","MG_CIF_USD","G163","2010","8.080537"
"DMA","MG_CIF_USD","G163","2011","10.314052"
"DMA","MG_CIF_USD","G163","2012","9.942897"
"DMA","MG_CIF_USD","G163","2013","12.362896"
"DMA","MG_CIF_USD","G163","2014","16.686117"
"DMA","MG_CIF_USD","G163","2015","15.204477"
"DMA","MG_CIF_USD","G163","2016","10.866832"
"DMA","MG_CIF_USD","G163","2017","10.084515"
"DMA","MG_CIF_USD","G163","2018","17.462014"
"DMA","MG_CIF_USD","G163","2019","18.828093"
"BWA","XG_FOB_USD","G163","2000","35.101223"
"BWA","XG_FOB_USD","G163","2001","22.00475"
"BWA","XG_FOB_USD","G163","2002","57.568111"
"BWA","XG_FOB_USD","G163","2003","58.973075"
"BWA","XG_FOB_USD","G163","2004","67.289072"
"BWA","XG_FOB_USD","G163","2005","62.70828"
"BWA","XG_FOB_USD","G163","2006","89.901015"
"BWA","XG_FOB_USD","G163","2007","135.81442"
"BWA","XG_FOB_USD","G163","2008","174.363463"
"BWA","XG_FOB_USD","G163","2009","197.144931"
"BWA","XG_FOB_USD","G163","2010","259.003366"
"BWA","XG_FOB_USD","G163","2011","166.178977"
"BWA","XG_FOB_USD","G163","2012","297.573957"
"BWA","XG_FOB_USD","G163","2013","1007.079666"
"BWA","XG_FOB_USD","G163","2014","2117.443695"
"BWA","XG_FOB_USD","G163","2015","1350.725822"
"BWA","XG_FOB_USD","G163","2016","1446.342475"
"BWA","XG_FOB_USD","G163","2017","1336.02025"
"BWA","XG_FOB_USD","G163","2018","1560.88154"
"BWA","XG_FOB_USD","G163","2019","1034.856402"
"BWA","MG_CIF_USD","G163","2000","208.179817"
"BWA","MG_CIF_USD","G163","2001","77.653286"
"BWA","MG_CIF_USD","G163","2002","146.998681"
"BWA","MG_CIF_USD","G163","2003","102.528443"
"BWA","MG_CIF_USD","G163","2004","94.274416"
"BWA","MG_CIF_USD","G163","2005","70.585855"
"BWA","MG_CIF_USD","G163","2006","79.283891"
"BWA","MG_CIF_USD","G163","2007","152.622409"
"BWA","MG_CIF_USD","G163","2008","234.703173"
"BWA","MG_CIF_USD","G163","2009","238.981509"
"BWA","MG_CIF_USD","G163","2010","215.209801"
"BWA","MG_CIF_USD","G163","2011","215.525676"
"BWA","MG_CIF_USD","G163","2012","244.059951"
"BWA","MG_CIF_USD","G163","2013","412.271604"
"BWA","MG_CIF_USD","G163","2014","435.370019"
"BWA","MG_CIF_USD","G163","2015","346.238299"
"BWA","MG_CIF_USD","G163","2016","320.497147"
"BWA","MG_CIF_USD","G163","2017","213.560265"
"BWA","MG_CIF_USD","G163","2018","289.956106"
"BWA","MG_CIF_USD","G163","2019","484.932019"
"KNA","MG_CIF_USD","G163","1986","1.991"
"KNA","MG_CIF_USD","G163","1987","7.513"
"KNA","MG_CIF_USD","G163","1988","4.7314346837291"
"KNA","MG_CIF_USD","G163","1989","7.377692817984382"
"KNA","MG_CIF_USD","G163","1990","10.40498602500748"
"KNA","MG_CIF_USD","G163","1991","5.156435006610245"
"KNA","MG_CIF_USD","G163","1992","9.834689203224202"
"KNA","MG_CIF_USD","G163","1993","17.56490922731004"
"KNA","MG_CIF_USD","G163","1994","4.395609509448525"
"KNA","MG_CIF_USD","G163","1995","6.993021302142979"
"KNA","MG_CIF_USD","G163","1996","4.783709579330928"
"KNA","MG_CIF_USD","G163","1997","6.899433705530071"
"KNA","MG_CIF_USD","G163","1998","13.93441718744559"
"KNA","MG_CIF_USD","G163","1999","2.487134444444445"
"KNA","MG_CIF_USD","G163","2000","4.146995"
"KNA","MG_CIF_USD","G163","2001","7.674109"
"KNA","MG_CIF_USD","G163","2002","6.482738"
"KNA","MG_CIF_USD","G163","2003","4.245242"
"KNA","MG_CIF_USD","G163","2004","4.285421"
"KNA","MG_CIF_USD","G163","2005","3.521749"
"KNA","MG_CIF_USD","G163","2006","4.33294"
"KNA","MG_CIF_USD","G163","2007","8.343858"
"KNA","MG_CIF_USD","G163","2008","4.323989"
"KNA","MG_CIF_USD","G163","2009","4.27413"
"KNA","MG_CIF_USD","G163","2010","10.947919"
"KNA","MG_CIF_USD","G163","2011","4.64537"
"KNA","MG_CIF_USD","G163","2012","3.701715"
"KNA","MG_CIF_USD","G163","2013","4.849891"
"KNA","MG_CIF_USD","G163","2014","7.254787"
"KNA","MG_CIF_USD","G163","2015","4.516595"
"KNA","MG_CIF_USD","G163","2016","7.613273"
"KNA","MG_CIF_USD","G163","2017","9.225665"
"KNA","MG_CIF_USD","G163","2018","7.592051"
"KNA","MG_CIF_USD","G163","2019","5.93222"
"NAM","MG_CIF_USD","G163","2000","66.325363"
"NAM","MG_CIF_USD","G163","2001","70.243338"
"NAM","MG_CIF_USD","G163","2002","95.540294"
"NAM","MG_CIF_USD","G163","2003","84.711477"
"NAM","MG_CIF_USD","G163","2004","104.730791"
"NAM","MG_CIF_USD","G163","2005","174.271574"
"NAM","MG_CIF_USD","G163","2006","129.852912"
"NAM","MG_CIF_USD","G163","2007","357.495643"
"NAM","MG_CIF_USD","G163","2008","351.280364"
"NAM","MG_CIF_USD","G163","2009","409.514809"
"NAM","MG_CIF_USD","G163","2010","380.159394"
"NAM","MG_CIF_USD","G163","2011","302.960761"
"NAM","MG_CIF_USD","G163","2012","398.799394"
"NAM","MG_CIF_USD","G163","2013","361.68359"
"NAM","MG_CIF_USD","G163","2014","593.807192"
"NAM","MG_CIF_USD","G163","2015","403.225889"
"NAM","MG_CIF_USD","G163","2016","351.474386"
"NAM","MG_CIF_USD","G163","2017","385.553239"
"NAM","MG_CIF_USD","G163","2018","305.268885"
"NAM","MG_CIF_USD","G163","2019","435.19263"
"BWA","XG_FOB_USD","G001","2000","2780.406754"
"BWA","XG_FOB_USD","G001","2001","2534.279802"
"BWA","XG_FOB_USD","G001","2002","2746.553389"
"BWA","XG_FOB_USD","G001","2003","3803.873869"
"BWA","XG_FOB_USD","G001","2004","3514.040844"
"BWA","XG_FOB_USD","G001","2005","4435.884912"
"BWA","XG_FOB_USD","G001","2006","4512.640503"
"BWA","XG_FOB_USD","G001","2007","5080.591985"
"BWA","XG_FOB_USD","G001","2008","4959.63063"
"BWA","XG_FOB_USD","G001","2009","3461.200939"
"BWA","XG_FOB_USD","G001","2010","4687.486155"
"BWA","XG_FOB_USD","G001","2011","5925.788165"
"BWA","XG_FOB_USD","G001","2012","6720.688099"
"BWA","XG_FOB_USD","G001","2013","7941.522527"
"BWA","XG_FOB_USD","G001","2014","8547.24122"
"BWA","XG_FOB_USD","G001","2015","6336.497465"
"BWA","XG_FOB_USD","G001","2016","7328.636267"
"BWA","XG_FOB_USD","G001","2017","5911.828375"
"BWA","XG_FOB_USD","G001","2018","6374.895696"
"BWA","XG_FOB_USD","G001","2019","5051.675864"
"CAF","XG_FOB_USD","G163","1980","84.208"
"CAF","XG_FOB_USD","G163","1981","56.204"
"CAF","XG_FOB_USD","G163","1982","78.369"
"CAF","XG_FOB_USD","G163","1983","61.55"
"CAF","XG_FOB_USD","G163","1984","65.448"
"CAF","XG_FOB_USD","G163","1985","81.891"
"CAF","XG_FOB_USD","G163","1986","99.38181818181816"
"CAF","XG_FOB_USD","G163","1987","72.94545454545461"
"CAF","XG_FOB_USD","G163","1988","86.78426517104832"
"CAF","XG_FOB_USD","G163","1989","101.772067588793"
"CAF","XG_FOB_USD","G163","1990","99.34935057803995"
"CAF","XG_FOB_USD","G163","1991","61.93419917285895"
"CAF","XG_FOB_USD","G163","1992","72.39316741343277"
"CAF","XG_FOB_USD","G163","1993","88.37174014151427"
"CAF","XG_FOB_USD","G163","1994","76.04749181067515"
"CAF","XG_FOB_USD","G163","1995","105.3220168597204"
"CAF","XG_FOB_USD","G163","1996","107.0606996976328"
"CAF","XG_FOB_USD","G163","1997","87.5099005316222"
"CAF","XG_FOB_USD","G163","1998","184.2654640987551"
"CAF","XG_FOB_USD","G163","1999","175.854874591789"
"CAF","XG_FOB_USD","G163","2000","68.280636"
"CAF","XG_FOB_USD","G163","2001","61.800154"
"CAF","XG_FOB_USD","G163","2002","50.32688"
"CAF","XG_FOB_USD","G163","2003","57.252408"
"CAF","XG_FOB_USD","G163","2004","51.270928"
"CAF","XG_FOB_USD","G163","2005","64.652175"
"CAF","XG_FOB_USD","G163","2006","49.365635"
"CAF","XG_FOB_USD","G163","2007","53.532449"
"CAF","XG_FOB_USD","G163","2008","65.103611"
"CAF","XG_FOB_USD","G163","2009","63.768007"
"CAF","XG_FOB_USD","G163","2010","60.768524"
"CAF","XG_FOB_USD","G163","2011","42.966418"
"CAF","XG_FOB_USD","G163","2012","71.340037"
"CAF","XG_FOB_USD","G163","2013","28.788543"
"CAF","XG_FOB_USD","G163","2014","11.5595"
"CAF","XG_FOB_USD","G163","2015","67.050602"
"CAF","XG_FOB_USD","G163","2016","50.877922"
"CAF","XG_FOB_USD","G163","2017","126.06022"
"CAF","XG_FOB_USD","G163","2018","21.719244"
"CAF","XG_FOB_USD","G163","2019","9.057029"
"TCD","XG_FOB_USD","G163","1981","42018181.81818182"
"TCD","XG_FOB_USD","G163","1982","27627272.72727273"
"TCD","XG_FOB_USD","G163","1983","39645454.54545457"
"TCD","XG_FOB_USD","G163","1984","71154545.45454542"
"TCD","XG_FOB_USD","G163","1985","38827272.72727273"
"TCD","XG_FOB_USD","G163","1986","37936363.63636368"
"TCD","XG_FOB_USD","G163","1987","43883636.36363627"
"TCD","XG_FOB_USD","G163","1988","45406135.44358097"
"TCD","XG_FOB_USD","G163","1989","44291854.69289996"
"TCD","XG_FOB_USD","G163","1990","64961320.61292043"
"TCD","XG_FOB_USD","G163","1991","53966112.94081157"
"TCD","XG_FOB_USD","G163","1992","52419261.22693656"
"TCD","XG_FOB_USD","G163","1993","43436664.16255169"
"TCD","XG_FOB_USD","G163","1994","45746652.72443014"
"TCD","XG_FOB_USD","G163","1995","90299538.36752102"
"TCD","XG_FOB_USD","G163","1996","76740859.95488791"
"TCD","XG_FOB_USD","G163","1997","42894136.57413961"
"TCD","XG_FOB_USD","G163","1998","82956323.81352989"
"TCD","XG_FOB_USD","G163","1999","58175010.88727278"
"TCD","XG_FOB_USD","G163","2000","56624315"
"TCD","XG_FOB_USD","G163","2001","52177469"
"TCD","XG_FOB_USD","G163","2002","42533197"
"TCD","XG_FOB_USD","G163","2003","43512901"
"TCD","XG_FOB_USD","G163","2004","72834544"
"TCD","XG_FOB_USD","G163","2005","78961947"
"TCD","XG_FOB_USD","G163","2006","38326219"
"TCD","XG_FOB_USD","G163","2007","35980355"
"TCD","XG_FOB_USD","G163","2008","86642706"
"TCD","XG_FOB_USD","G163","2009","148902976"
"TCD","XG_FOB_USD","G163","2010","272828412"
"TCD","XG_FOB_USD","G163","2011","278088496"
"TCD","XG_FOB_USD","G163","2012","21608773"
"TCD","XG_FOB_USD","G163","2013","61025731"
"TCD","XG_FOB_USD","G163","2014","18700550"
"TCD","XG_FOB_USD","G163","2015","115373380"
"TCD","XG_FOB_USD","G163","2016","119852435"
"TCD","XG_FOB_USD","G163","2017","221116801"
"TCD","XG_FOB_USD","G163","2018","426627789"
"TCD","XG_FOB_USD","G163","2019","144707627"
"NER","MG_CIF_USD","G163","1980","349.776"
"NER","MG_CIF_USD","G163","1981","234.413"
"NER","MG_CIF_USD","G163","1982","193.305"
"NER","MG_CIF_USD","G163","1983","131.497"
"NER","MG_CIF_USD","G163","1984","107.0348205193163"
"NER","MG_CIF_USD","G163","1985","136.9915611460118"
"NER","MG_CIF_USD","G163","1986","152.9341528873655"
"NER","MG_CIF_USD","G163","1987","130.6529883959537"
"NER","MG_CIF_USD","G163","1988","180.5651221054107"
"NER","MG_CIF_USD","G163","1989","157.7200344968079"
"NER","MG_CIF_USD","G163","1990","155.4883402957396"
"NER","MG_CIF_USD","G163","1991","135.6542459792589"
"NER","MG_CIF_USD","G163","1992","116.7395435460327"
"NER","MG_CIF_USD","G163","1993","128.8305822909688"
"NER","MG_CIF_USD","G163","1994","79.6859254724966"
"NER","MG_CIF_USD","G163","1995","105.175128831078"
"NER","MG_CIF_USD","G163","1996","92.91911676517327"
"NER","MG_CIF_USD","G163","1997","118.0000240929199"
"NER","MG_CIF_USD","G163","1998","134.2347008924232"
"NER","MG_CIF_USD","G163","1999","98.42794451524135"
"NER","MG_CIF_USD","G163","2000","80.605213"
"NER","MG_CIF_USD","G163","2001","84.481742"
"NER","MG_CIF_USD","G163","2002","100.579293"
"NER","MG_CIF_USD","G163","2003","120.958299"
"NER","MG_CIF_USD","G163","2004","128.599546"
"NER","MG_CIF_USD","G163","2005","161.807654"
"NER","MG_CIF_USD","G163","2006","196.53949"
"NER","MG_CIF_USD","G163","2007","277.342193"
"NER","MG_CIF_USD","G163","2008","327.303577"
"NER","MG_CIF_USD","G163","2009","383.62568"
"NER","MG_CIF_USD","G163","2010","438.535179"
"NER","MG_CIF_USD","G163","2011","490.535376"
"NER","MG_CIF_USD","G163","2012","367.867418"
"NER","MG_CIF_USD","G163","2013","295.296979"
"NER","MG_CIF_USD","G163","2014","485.4355"
"NER","MG_CIF_USD","G163","2015","916.811839"
"NER","MG_CIF_USD","G163","2016","310.025634"
"NER","MG_CIF_USD","G163","2017","407.148684"
"NER","MG_CIF_USD","G163","2018","713.524411"
"NER","MG_CIF_USD","G163","2019","728.601593"
"LCA","XG_FOB_USD","G163","1981","0.181818181818182"
"LCA","XG_FOB_USD","G163","1982","0.0818181818181819"
"LCA","XG_FOB_USD","G163","1983","0.0454545454545455"
"LCA","XG_FOB_USD","G163","1984","0.2818181818181821"
"LCA","XG_FOB_USD","G163","1985","0.1636363636363637"
"LCA","XG_FOB_USD","G163","1986","1.827272727272727"
"LCA","XG_FOB_USD","G163","1987","3.272727272727271"
"LCA","XG_FOB_USD","G163","1988","7.088331828193395"
"LCA","XG_FOB_USD","G163","1989","7.933266849683176"
"LCA","XG_FOB_USD","G163","1990","10.28747060062072"
"LCA","XG_FOB_USD","G163","1991","11.28238568163552"
"LCA","XG_FOB_USD","G163","1992","11.60470370370371"
"LCA","XG_FOB_USD","G163","1993","5.571296296296301"
"LCA","XG_FOB_USD","G163","1994","2.752908888888889"
"LCA","XG_FOB_USD","G163","1995","2.867646666666671"
"LCA","XG_FOB_USD","G163","1996","1.974601851851847"
"LCA","XG_FOB_USD","G163","1997","1.469675185185185"
"LCA","XG_FOB_USD","G163","1998","0.8818518518518513"
"LCA","XG_FOB_USD","G163","1999","0.5237037037037031"
"LCA","XG_FOB_USD","G163","2000","0.532555"
"LCA","XG_FOB_USD","G163","2001","1.03139"
"LCA","XG_FOB_USD","G163","2002","1.523876"
"LCA","XG_FOB_USD","G163","2003","1.831665"
"LCA","XG_FOB_USD","G163","2004","1.176658"
"LCA","XG_FOB_USD","G163","2005","1.374717"
"LCA","XG_FOB_USD","G163","2006","2.729906"
"LCA","XG_FOB_USD","G163","2007","0.827245"
"LCA","XG_FOB_USD","G163","2008","2.971085"
"LCA","XG_FOB_USD","G163","2009","4.872618"
"LCA","XG_FOB_USD","G163","2010","2.616599"
"LCA","XG_FOB_USD","G163","2011","2.028207"
"LCA","XG_FOB_USD","G163","2012","0.831317"
"LCA","XG_FOB_USD","G163","2013","2.707365"
"LCA","XG_FOB_USD","G163","2014","2.325584"
"LCA","XG_FOB_USD","G163","2015","2.571037"
"LCA","XG_FOB_USD","G163","2016","3.390311"
"LCA","XG_FOB_USD","G163","2017","9.013144"
"LCA","XG_FOB_USD","G163","2018","6.625211"
"LCA","XG_FOB_USD","G163","2019","6.596756"
"GNQ","XG_FOB_USD","G163","1981","25.72727272727272"
"GNQ","XG_FOB_USD","G163","1982","22.63636363636364"
"GNQ","XG_FOB_USD","G163","1983","27.49090909090904"
"GNQ","XG_FOB_USD","G163","1984","25.85454545454547"
"GNQ","XG_FOB_USD","G163","1985","25.59090909090912"
"GNQ","XG_FOB_USD","G163","1986","34.92727272727271"
"GNQ","XG_FOB_USD","G163","1987","34.87272727272723"
"GNQ","XG_FOB_USD","G163","1988","43.3454545454546"
"GNQ","XG_FOB_USD","G163","1989","32.29662200219511"
"GNQ","XG_FOB_USD","G163","1990","32.44385949910862"
"GNQ","XG_FOB_USD","G163","1991","35.12710927214418"
"GNQ","XG_FOB_USD","G163","1992","33.92919199588727"
"GNQ","XG_FOB_USD","G163","1993","31.65438172892754"
"GNQ","XG_FOB_USD","G163","1994","31.88539118372561"
"GNQ","XG_FOB_USD","G163","1995","32.74426023325434"
"GNQ","XG_FOB_USD","G163","1996","32.48790263128589"
"GNQ","XG_FOB_USD","G163","1997","106.7712009055985"
"GNQ","XG_FOB_USD","G163","1998","209.103245743294"
"GNQ","XG_FOB_USD","G163","1999","300.9510909090904"
"GNQ","XG_FOB_USD","G163","2000","631.172297"
"GNQ","XG_FOB_USD","G163","2001","632.750481"
"GNQ","XG_FOB_USD","G163","2002","659.099334"
"GNQ","XG_FOB_USD","G163","2003","1024.797677"
"GNQ","XG_FOB_USD","G163","2004","983.949069"
"GNQ","XG_FOB_USD","G163","2005","1899.017988"
"GNQ","XG_FOB_USD","G163","2006","2027.666955"
"GNQ","XG_FOB_USD","G163","2007","2958.627683"
"GNQ","XG_FOB_USD","G163","2008","5606.268568"
"GNQ","XG_FOB_USD","G163","2009","1896.406159"
